id,price
390,431458.5625
391,714450.3125
392,314158.5625
393,449254.5625
394,410819.6875
395,318232.84375
396,1574281.75
397,1786018.0
398,731426.5
399,461095.90625
400,646976.8125
401,196440.140625
402,715421.1875
403,466880.0
404,565909.125
405,291160.96875
406,490063.9375
407,346652.40625
408,899277.125
409,1162423.375
410,248106.203125
411,363936.1875
412,585435.75
413,722500.0
414,1185182.25
415,400636.875
416,625507.3125
417,1180292.875
418,1237436.125
419,473548.125
420,480001.1875
421,207567.015625
422,247156.34375
423,522681.15625
424,430443.25
425,224866.0625
426,423260.78125
427,1531310.25
428,464143.8125
429,469337.71875
430,394971.9375
431,230511.171875
432,461124.25
433,699885.5
434,354549.4375
435,198538.921875
436,245274.3125
437,805824.0
438,185119.609375
439,761000.8125
440,489683.8125
441,300360.9375
442,479613.8125
443,330827.5625
444,298128.1875
445,1344793.875
446,378849.1875
447,598524.375
448,305801.0
449,497314.25
450,320092.0
451,237275.140625
452,265275.25
453,275800.4375
454,323448.65625
455,1104710.0
456,486882.6875
457,292501.5
458,326143.46875
459,436633.75
460,409853.9375
461,845374.75
462,336345.90625
463,475601.6875
464,403378.46875
465,418651.90625
466,643727.75
467,544560.25
468,459038.4375
469,2316458.0
470,516419.125
471,614024.25
472,377911.625
473,409029.6875
474,655220.4375
475,322063.9375
476,307436.375
477,761784.125
478,846130.75
479,413780.25
480,1702351.625
481,227655.359375
482,577156.75
483,659923.875
484,2880470.0
485,739460.25
486,343561.8125
487,565175.25
488,395196.15625
489,962506.0
490,438194.3125
491,453251.0
492,945271.75
493,580515.25
494,571603.5
495,681486.25
496,346696.4375
497,1198809.0
498,354561.90625
499,241738.84375
500,267292.25
501,689742.25
502,394697.40625
503,601151.0
504,1135105.625
505,319179.75
506,501540.21875
507,891771.0
508,536280.25
509,1197167.375
510,214921.65625
511,526451.5
512,496887.28125
513,231740.984375
514,506055.8125
515,349909.3125
516,1015934.125
517,656588.875
518,330440.6875
519,543522.9375
520,421640.875
521,608746.4375
522,589705.25
523,227974.28125
524,371111.25
525,325510.8125
526,664394.3125
527,310369.8125
528,244066.765625
529,416504.75
530,411868.1875
531,601560.75
532,596572.5
533,402752.03125
534,951946.6875
535,206596.515625
536,557023.9375
537,534072.25
538,418177.125
539,299832.375
540,912161.0625
541,353478.125
542,630326.25
543,394245.75
544,226622.5625
545,914590.375
546,631680.8125
547,919616.125
548,214384.453125
549,565978.75
550,314448.8125
551,1018339.3125
552,896231.4375
553,895344.8125
554,490510.4375
555,397875.0625
556,275987.9375
557,340457.1875
558,1152480.375
559,229348.578125
560,217636.671875
561,217826.828125
562,378547.9375
563,607340.5
564,450711.9375
565,255857.390625
566,1175598.125
567,197471.109375
568,472182.5625
569,178492.015625
570,1076134.5
571,225498.34375
572,1166536.5
573,648398.25
574,659360.5
575,454976.8125
576,938727.6875
577,775653.375
578,268985.75
579,303999.9375
580,700405.0
581,294460.8125
582,586885.875
583,1362316.625
584,851467.1875
585,857122.375
586,514515.0
587,655171.375
588,386027.875
589,2179347.5
590,481596.625
591,282132.4375
592,962342.9375
593,418477.4375
594,376768.0625
595,416589.78125
596,1184821.875
597,305394.21875
598,564500.0625
599,271985.3125
600,297847.9375
601,184815.734375
602,239336.375
603,509912.5625
604,1398661.875
605,238615.265625
606,647313.125
607,396260.96875
608,184135.078125
609,548617.125
610,349075.4375
611,706878.75
612,677392.25
613,1167290.25
614,310820.3125
615,512749.6875
616,310282.125
617,1729930.375
618,184857.640625
619,605482.375
620,482469.375
621,310638.375
622,356094.6875
623,395669.5
624,563302.4375
625,412358.125
626,233848.828125
627,726374.8125
628,540960.25
629,618901.0625
630,249896.078125
631,434304.3125
632,477624.125
633,366959.625
634,399007.75
635,1033866.125
636,567748.1875
637,262463.96875
638,434967.0
639,524015.65625
640,1142178.5
641,1080009.625
642,435774.09375
643,414604.0
644,1611980.75
645,474075.84375
646,853637.625
647,1651121.5
648,233961.84375
649,275941.46875
650,381081.875
651,550292.125
652,194196.859375
653,438737.59375
654,925308.0
655,808316.375
656,232060.015625
657,307630.3125
658,436862.53125
659,373156.3125
660,348832.65625
661,277182.5625
662,248085.796875
663,349006.8125
664,1227683.75
665,578661.5625
666,413300.5625
667,1296598.125
668,290453.875
669,689420.75
670,303708.625
671,608779.8125
672,612743.125
673,173478.140625
674,394061.90625
675,331863.5625
676,666264.5
677,307596.625
678,301736.375
679,257731.875
680,256419.34375
681,453603.5625
682,433807.5
683,361318.09375
684,415021.125
685,256826.671875
686,629962.875
687,545373.75
688,885891.375
689,385295.3125
690,492428.84375
691,745040.125
692,657261.25
693,449608.46875
694,353250.78125
695,281599.375
696,577347.6875
697,656043.1875
698,244243.796875
699,704404.5
700,244917.796875
701,471664.875
702,518869.3125
703,320156.4375
704,473381.1875
705,521708.28125
706,202728.390625
707,239985.328125
708,271147.4375
709,497120.34375
710,489223.75
711,267015.875
712,315977.0625
713,607451.5
714,2417714.0
715,363582.78125
716,410812.96875
717,493656.875
718,399571.125
719,278575.125
720,222976.640625
721,493993.9375
722,288157.78125
723,645439.8125
724,343096.71875
725,386823.75
726,822812.25
727,698538.6875
728,471432.5
729,454470.75
730,738377.625
731,439694.75
732,265004.6875
733,425541.5
734,365650.59375
735,299584.0625
736,527207.125
737,460988.125
738,354500.03125
739,442194.5625
740,597048.6875
741,584948.0
742,248637.21875
743,421563.21875
744,199751.453125
745,186410.734375
746,262701.90625
747,392723.875
748,279031.6875
749,299779.75
750,465957.125
751,488025.6875
752,532251.5
753,620422.25
754,319060.625
755,183213.578125
756,187272.515625
757,588833.125
758,536179.125
759,516830.875
760,570248.9375
761,353238.625
762,399930.71875
763,181955.453125
764,617357.0625
765,624151.375
766,216217.859375
767,228406.0625
768,1380498.875
769,885360.4375
770,285739.0
771,289152.5
772,463671.65625
773,682734.375
774,1200272.625
775,410566.15625
776,738490.75
777,268111.71875
778,309469.125
779,627942.0
780,478609.5625
781,1167946.125
782,444711.3125
783,343528.625
784,837350.75
785,199146.234375
786,459891.6875
787,740608.75
788,614158.625
789,257749.265625
790,453559.375
791,485344.9375
792,406210.59375
793,243524.546875
794,350141.96875
795,479425.75
796,246700.65625
797,305411.34375
798,550003.5
799,317981.15625
800,558551.5625
801,490349.65625
802,210043.984375
803,419307.78125
804,411051.4375
805,328613.3125
806,729415.375
807,263747.9375
808,543550.75
809,450248.59375
810,782068.25
811,454904.0
812,339036.1875
813,375403.1875
814,298674.65625
815,986327.25
816,595225.6875
817,287977.5625
818,770370.625
819,269960.0625
820,530903.375
821,923251.125
822,509642.96875
823,335871.4375
824,246584.609375
825,568209.5
826,471501.25
827,281729.78125
828,1263730.625
829,237458.1875
830,520866.9375
831,472996.71875
832,297931.8125
833,569674.625
834,317632.46875
835,235568.015625
836,1341706.625
837,642865.6875
838,605544.0
839,549254.3125
840,401545.9375
841,337297.875
842,210660.796875
843,711285.0
844,392274.875
845,501705.34375
846,1225765.125
847,424065.90625
848,321146.375
849,1120913.0
850,611438.875
851,1450725.125
852,615716.0
853,286804.25
854,420634.15625
855,437912.875
856,396205.0
857,312589.15625
858,284219.9375
859,250375.375
860,583170.875
861,762673.0625
862,439350.125
863,1260160.75
864,205701.578125
865,944313.8125
866,352425.90625
867,435438.4375
868,1457177.625
869,823170.6875
870,603986.875
871,295601.625
872,206932.34375
873,217149.828125
874,253417.3125
875,262431.09375
876,398364.375
877,431568.59375
878,365815.375
879,244114.453125
880,757164.6875
881,587824.625
882,339822.0
883,650162.25
884,279678.1875
885,861854.6875
886,441012.59375
887,559872.125
888,362075.125
889,517786.0
890,428331.3125
891,240879.625
892,681151.625
893,198151.328125
894,359848.6875
895,1515184.125
896,411348.75
897,880994.125
898,807823.75
899,448414.5625
900,589635.9375
901,893501.125
902,421499.5
903,348837.0625
904,1314928.125
905,407985.5
906,254176.578125
907,691084.8125
908,717480.4375
909,623634.625
910,821801.0
911,772318.0
912,381454.375
913,726818.4375
914,625495.75
915,305549.1875
916,401793.1875
917,573594.0625
918,452830.4375
919,653173.0
920,262969.53125
921,406197.34375
922,298092.84375
923,817959.75
924,379813.4375
925,559581.0625
926,554076.0
927,606827.5
928,281847.8125
929,469640.78125
930,465500.3125
931,629545.9375
932,370653.4375
933,231135.453125
934,370765.875
935,827334.75
936,551766.25
937,433532.75
938,441391.15625
939,347390.03125
940,295582.34375
941,739640.8125
942,286027.46875
943,464343.75
944,359146.3125
945,629944.5
946,906571.375
947,485741.78125
948,775596.25
949,229624.578125
950,776689.3125
951,364315.65625
952,413845.875
953,356281.90625
954,331676.125
955,377191.125
956,445925.3125
957,392092.375
958,1072024.875
959,589220.0625
960,515428.53125
961,407334.6875
962,295859.5
963,226964.296875
964,206994.046875
965,546559.1875
966,226397.703125
967,588784.75
968,591404.0625
969,446969.625
970,4429170.5
971,330329.375
972,336074.1875
973,237234.40625
974,694840.125
975,355418.03125
976,545775.5625
977,155939.71875
978,318740.3125
979,794753.5
980,439287.90625
981,427652.4375
982,316090.75
983,593623.875
984,444769.0625
985,180710.6875
986,607949.5625
987,428039.8125
988,217201.484375
989,740776.5625
990,3876611.0
991,842589.0
992,302505.125
993,407368.25
994,379434.625
995,333353.0
996,710208.375
997,287942.8125
998,220631.28125
999,580890.875
1000,405625.4375
1001,390907.9375
1002,1067749.25
1003,399904.8125
1004,509709.5
1005,500874.9375
1006,620739.9375
1007,659105.9375
1008,390248.375
1009,551093.625
1010,400360.625
1011,496654.8125
1012,622159.875
1013,384638.9375
1014,511260.75
1015,441814.8125
1016,327554.875
1017,309878.375
1018,603003.0
1019,674050.6875
1020,740201.375
1021,451623.40625
1022,1121678.0
1023,658624.4375
1024,1068153.125
1025,946388.875
1026,215282.765625
1027,389474.71875
1028,264033.53125
1029,588561.5
1030,592049.375
1031,364971.75
1032,671968.5
1033,296790.0
1034,459243.4375
1035,355935.0
1036,649759.5
1037,587780.125
1038,220075.53125
1039,189655.796875
1040,1078121.0
1041,583024.0
1042,322448.21875
1043,1177138.75
1044,355636.0
1045,764485.25
1046,213661.171875
1047,631701.875
1048,523567.96875
1049,296799.0625
1050,222375.234375
1051,2768950.75
1052,544775.5625
1053,570642.125
1054,409182.0625
1055,1313243.375
1056,532527.3125
1057,491544.40625
1058,279595.0625
1059,538509.0
1060,936091.5625
1061,391643.5625
1062,399326.125
1063,241910.140625
1064,298556.15625
1065,482743.4375
1066,585424.0
1067,471797.375
1068,534951.125
1069,332785.78125
1070,274740.46875
1071,269626.21875
1072,260324.03125
1073,677399.375
1074,760442.3125
1075,469549.5
1076,374470.75
1077,680068.0
1078,584448.5
1079,436086.5625
1080,423492.75
1081,1165108.125
1082,516569.59375
1083,804503.25
1084,486244.9375
1085,218497.484375
1086,279242.1875
1087,614030.8125
1088,448372.0625
1089,567608.25
1090,484947.75
1091,343689.125
1092,301873.25
1093,216919.921875
1094,174181.859375
1095,1189245.625
1096,265703.46875
1097,412224.8125
1098,263163.84375
1099,437634.1875
1100,592265.75
1101,578006.125
1102,564940.0625
1103,644506.25
1104,328296.46875
1105,220901.765625
1106,219889.515625
1107,650995.0
1108,449569.1875
1109,883375.25
1110,560301.0
1111,627936.625
1112,524938.625
1113,262130.78125
1114,233393.703125
1115,494963.3125
1116,291239.0625
1117,463984.875
1118,466196.4375
1119,363187.71875
1120,189012.234375
1121,339335.5625
1122,541245.4375
1123,292815.1875
1124,459014.59375
1125,371825.8125
1126,679791.3125
1127,633553.8125
1128,501775.375
1129,1206328.375
1130,307520.8125
1131,352466.0
1132,649698.375
1133,376781.375
1134,352330.125
1135,502965.03125
1136,428938.25
1137,298679.90625
1138,413443.875
1139,499561.3125
1140,641675.5
1141,624063.375
1142,948177.3125
1143,232464.703125
1144,305954.375
1145,1017889.0
1146,448615.125
1147,382029.125
1148,1562688.625
1149,333884.6875
1150,759135.75
1151,624320.25
1152,353120.0625
1153,363630.78125
1154,590738.375
1155,1352917.0
1156,546638.75
1157,617254.75
1158,304895.75
1159,634526.5625
1160,431150.0
1161,372407.5625
1162,308425.5
1163,389554.6875
1164,237147.9375
1165,230970.265625
1166,339344.3125
1167,1120307.25
1168,353684.1875
1169,479408.5
1170,2760620.0
1171,548965.375
1172,1242485.25
1173,251776.46875
1174,206491.53125
1175,214253.421875
1176,328804.09375
1177,227613.125
1178,250811.640625
1179,261493.515625
1180,698842.75
1181,264414.9375
1182,412224.9375
1183,311991.4375
1184,476439.75
1185,348654.5625
1186,215485.234375
1187,414758.875
1188,580966.625
1189,419879.8125
1190,312769.4375
1191,570739.4375
1192,211739.703125
1193,690325.25
1194,830453.5
1195,675408.4375
1196,451475.53125
1197,227780.890625
1198,256573.953125
1199,280860.9375
1200,682914.0
1201,369606.75
1202,966035.25
1203,351723.34375
1204,709831.625
1205,510859.5625
1206,257394.421875
1207,313426.9375
1208,307448.8125
1209,1358902.375
1210,683966.875
1211,571976.375
1212,468760.5
1213,209143.328125
1214,295384.1875
1215,856231.4375
1216,651964.75
1217,866613.5
1218,469812.75
1219,500068.96875
1220,497648.46875
1221,481831.625
1222,245750.578125
1223,599022.0
1224,235312.765625
1225,354199.75
1226,1128397.625
1227,507109.875
1228,251861.515625
1229,910213.5
1230,558138.375
1231,378723.3125
1232,937993.875
1233,455390.6875
1234,400405.65625
1235,397328.9375
1236,301978.9375
1237,318560.25
1238,571391.1875
1239,565190.5
1240,472338.84375
1241,278069.375
1242,524775.125
1243,292735.5625
1244,241210.671875
1245,299371.90625
1246,892023.0
1247,747874.25
1248,253597.359375
1249,252839.65625
1250,1456829.375
1251,847582.6875
1252,688622.75
1253,625074.1875
1254,380789.1875
1255,662981.375
1256,670548.625
1257,1066535.375
1258,1863482.625
1259,483156.21875
1260,352022.25
1261,331295.125
1262,1605438.75
1263,253985.671875
1264,464365.71875
1265,347613.84375
1266,300455.71875
1267,355193.25
1268,370865.9375
1269,689798.25
1270,239015.875
1271,758092.5
1272,329567.6875
1273,365396.4375
1274,452457.5
1275,627544.375
1276,705580.25
1277,367271.34375
1278,374822.71875
1279,723604.5
1280,681774.375
1281,372946.8125
1282,724149.125
1283,637576.125
1284,285224.90625
1285,623286.875
1286,393582.0
1287,435958.25
1288,783126.125
1289,275848.125
1290,283538.25
1291,271678.0
1292,177480.390625
1293,239401.21875
1294,990683.1875
1295,710573.125
1296,270689.0625
1297,515420.9375
1298,499845.5
1299,369623.4375
1300,360527.1875
1301,322688.75
1302,412459.1875
1303,544909.625
1304,592179.5
1305,357024.0
1306,203933.671875
1307,584927.5
1308,807431.875
1309,423647.6875
1310,905665.75
1311,1103480.625
1312,425652.78125
1313,193194.578125
1314,371056.1875
1315,1196560.375
1316,468029.59375
1317,423280.65625
1318,532170.375
1319,268125.46875
1320,763888.25
1321,395472.375
1322,416863.4375
1323,262275.875
1324,468598.4375
1325,446120.15625
1326,742172.25
1327,374417.0625
1328,577072.125
1329,804443.4375
1330,1422589.75
1331,243564.703125
1332,429135.4375
1333,456019.28125
1334,362657.3125
1335,402353.65625
1336,695847.5
1337,2107786.0
1338,451081.46875
1339,887315.125
1340,253268.796875
1341,304020.25
1342,249621.03125
1343,289445.875
1344,663793.875
1345,254958.109375
1346,195681.5
1347,546487.625
1348,476502.28125
1349,233020.4375
1350,578612.75
1351,427038.9375
1352,473121.5625
1353,251604.828125
1354,577943.625
1355,577933.25
1356,437112.75
1357,377659.125
1358,186497.203125
1359,278454.5625
1360,554174.125
1361,717139.75
1362,367462.6875
1363,420043.84375
1364,477408.15625
1365,842187.25
1366,398706.9375
1367,506698.96875
1368,205224.859375
1369,389546.625
1370,289196.5625
1371,505744.28125
1372,637200.0625
1373,390418.6875
1374,348344.625
1375,546805.3125
1376,468944.875
1377,285484.25
1378,670024.6875
1379,564198.5625
1380,360664.0
1381,302797.5
1382,589082.375
1383,260958.4375
1384,1601917.625
1385,425470.40625
1386,367416.0625
1387,501127.78125
1388,379459.40625
1389,510857.65625
1390,275271.4375
1391,426825.375
1392,501970.09375
1393,419980.625
1394,266891.59375
1395,364631.625
1396,237140.921875
1397,273103.4375
1398,650709.375
1399,171331.328125
1400,421393.46875
1401,420023.34375
1402,254680.046875
1403,532831.75
1404,409225.5625
1405,322752.65625
1406,339811.875
1407,888581.125
1408,233480.671875
1409,388639.3125
1410,984779.5
1411,403378.5625
1412,380289.6875
1413,304464.4375
1414,459499.78125
1415,395997.125
1416,236623.515625
1417,645655.125
1418,395752.125
1419,519972.78125
1420,799721.6875
1421,481074.0625
1422,393405.5
1423,402291.6875
1424,313356.3125
1425,211234.703125
1426,486337.59375
1427,441193.875
1428,710939.5
1429,415513.0
1430,311515.0
1431,489927.96875
1432,523828.375
1433,309994.0625
1434,333762.15625
1435,340213.65625
1436,418275.4375
1437,291416.875
1438,276647.71875
1439,462000.71875
1440,295214.625
1441,213718.25
1442,541907.9375
1443,437936.125
1444,280084.6875
1445,209696.375
1446,348726.8125
1447,352540.96875
1448,406132.625
1449,224848.078125
1450,1267780.625
1451,312859.6875
1452,883434.25
1453,495049.9375
1454,1621926.375
1455,282292.28125
1456,267246.0
1457,1134619.875
1458,562072.5625
1459,447818.03125
1460,314740.6875
1461,651407.625
1462,331081.9375
1463,479545.53125
1464,246918.421875
1465,955420.25
1466,207883.171875
1467,466424.5625
1468,1509410.375
1469,370588.875
1470,201326.265625
1471,654143.125
1472,190270.296875
1473,303755.25
1474,656462.875
1475,491802.1875
1476,527310.4375
1477,1092682.375
1478,441708.625
1479,873067.25
1480,441107.59375
1481,780557.25
1482,461176.5625
1483,500844.96875
1484,266593.96875
1485,762954.25
1486,518769.40625
1487,350945.875
1488,324134.0625
1489,431379.3125
1490,312764.03125
1491,304927.84375
1492,398630.4375
1493,414239.8125
1494,334279.125
1495,372942.03125
1496,535120.125
1497,560335.625
1498,400381.8125
1499,646719.8125
1500,505922.8125
1501,565902.5
1502,600654.5625
1503,424016.625
1504,199242.453125
1505,268834.125
1506,319325.09375
1507,382934.4375
1508,1010261.6875
1509,473231.625
1510,950211.5
1511,399795.15625
1512,438765.5
1513,2709536.0
1514,994694.875
1515,614439.875
1516,565082.0625
1517,593510.625
1518,386416.125
1519,270013.8125
1520,434486.625
1521,401526.78125
1522,1661607.875
1523,585839.625
1524,273338.8125
1525,238421.234375
1526,401384.6875
1527,428222.8125
1528,302068.25
1529,1172858.125
1530,910222.875
1531,260501.375
1532,602129.6875
1533,368744.5
1534,303203.875
1535,506125.375
1536,344217.6875
1537,533183.6875
1538,335031.21875
1539,577561.125
1540,490775.8125
1541,343355.125
1542,364042.3125
1543,301831.4375
1544,236466.359375
1545,406119.5
1546,517730.40625
1547,329936.21875
1548,234619.671875
1549,438673.375
1550,442866.625
1551,632909.0
1552,365367.0
1553,220102.734375
1554,623920.75
1555,835424.25
1556,422189.5
1557,197596.765625
1558,365240.09375
1559,558759.5
1560,609413.125
1561,877131.3125
1562,348287.8125
1563,195753.359375
1564,357346.03125
1565,514784.0
1566,219360.21875
1567,652511.6875
1568,287917.25
1569,415406.0
1570,903974.5
1571,318109.375
1572,283431.0625
1573,237660.515625
1574,515987.375
1575,432393.78125
1576,429655.65625
1577,240191.75
1578,252984.390625
1579,260063.015625
1580,297279.125
1581,291698.84375
1582,585102.5
1583,396872.5
1584,346043.4375
1585,403121.90625
1586,199046.25
1587,262208.625
1588,334416.5
1589,705628.25
1590,648266.125
1591,390244.78125
1592,523590.625
1593,661480.125
1594,682961.375
1595,363864.125
1596,871557.375
1597,338868.375
1598,357146.9375
1599,470875.90625
1600,202588.484375
1601,329823.0625
1602,214406.578125
1603,393278.4375
1604,607590.5
1605,558947.125
1606,198786.25
1607,1220905.375
1608,1290781.375
1609,246967.96875
1610,1698096.25
1611,383455.59375
1612,248103.65625
1613,770947.375
1614,519602.0625
1615,420958.25
1616,398883.9375
1617,511193.78125
1618,505534.0
1619,473257.5
1620,876651.25
1621,310202.21875
1622,382121.5625
1623,723144.375
1624,414467.0625
1625,259619.046875
1626,425700.25
1627,252412.515625
1628,483350.4375
1629,365047.1875
1630,429631.1875
1631,743437.1875
1632,488363.875
1633,243722.578125
1634,584104.5
1635,318041.5
1636,510788.875
1637,297083.0
1638,425852.875
1639,529733.5
1640,851831.1875
1641,352960.125
1642,601439.4375
1643,903492.75
1644,356297.6875
1645,510094.9375
1646,563442.5
1647,692671.4375
1648,549581.9375
1649,282124.0
1650,1907435.0
1651,700367.8125
1652,238476.015625
1653,853958.0
1654,459378.875
1655,765061.5
1656,425813.75
1657,764660.8125
1658,477997.21875
1659,298347.125
1660,360745.46875
1661,742998.0625
1662,342038.75
1663,630549.75
1664,261261.234375
1665,300549.28125
1666,453297.75
1667,212915.546875
1668,808810.375
1669,414837.40625
1670,582820.375
1671,1075820.625
1672,302618.25
1673,499249.375
1674,600002.0
1675,601710.375
1676,624274.9375
1677,825808.25
1678,340370.75
1679,317997.09375
1680,329903.6875
1681,327967.4375
1682,649651.0
1683,345534.59375
1684,272264.28125
1685,338750.625
1686,347966.375
1687,294848.5625
1688,249452.578125
1689,411724.84375
1690,601374.0
1691,351234.5625
1692,323410.28125
1693,227493.375
1694,384134.875
1695,758101.25
1696,233938.625
1697,913266.125
1698,282638.75
1699,754556.25
1700,222930.078125
1701,689786.625
1702,295074.78125
1703,261272.734375
1704,440450.875
1705,575707.5
1706,911499.6875
1707,960803.125
1708,361893.96875
1709,237459.140625
1710,496668.625
1711,263185.5625
1712,276921.28125
1713,446166.25
1714,369280.6875
1715,403797.5625
1716,716160.25
1717,260627.734375
1718,511246.125
1719,219689.890625
1720,479544.0625
1721,543404.4375
1722,1916403.875
1723,382725.25
1724,1483059.625
1725,490604.25
1726,429322.5
1727,1051702.625
1728,648695.9375
1729,339679.0
1730,258616.625
1731,294162.375
1732,420659.28125
1733,253988.890625
1734,595701.25
1735,411818.65625
1736,208611.984375
1737,483962.8125
1738,598147.9375
1739,181492.640625
1740,348272.625
1741,1669332.625
1742,370813.25
1743,746275.75
1744,695917.125
1745,420154.78125
